listing_id,outlier_decision,outlier_reasons,batch_id,property_type_repaired,city,surface_m2,price_mad,price_per_m2,bedrooms,bathrooms,title_raw,price_raw,url
mubawab.ma:native:8395344,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,unknown,Khouribga,112.0,6780000.0,60535.71,4.0,1.0,,,https://www.mubawab.ma/fr/a/8395344/av-roudani-quartier-les-c%C3%A9r%C3%A9aliers-khouribga
mubawab.ma:native:8395891,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Bouznika,84.0,10550000.0,125595.24,2.0,1.0,,,https://www.mubawab.ma/fr/a/8395891/appartement-%C3%A0-vendre-dans-le-quartier-a%C3%AFda-2-au-centre-de-la-ville-de-bouznika-sans-agent
mubawab.ma:native:8396024,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,91.0,12930000.0,142087.91,3.0,2.0,,,https://www.mubawab.ma/fr/a/8396024/appartement-%C3%A0-vendre-91-m%C2%B2-3-chambres-sidi-maarouf-casablanca
mubawab.ma:native:8396059,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,75.0,9560000.0,127466.67,2.0,2.0,,,https://www.mubawab.ma/fr/a/8396059/appartement-%C3%A0-vendre-%C3%A0-anassi-casablanca
mubawab.ma:native:8396419,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,76.0,7850000.0,103289.47,2.0,1.0,,,https://www.mubawab.ma/fr/a/8396419/a-vendre-appartement-situ%C3%A9-%C3%A0-maarif-extension
mubawab.ma:native:8396633,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Agadir,55.0,4410000.0,80181.82,3.0,1.0,,,https://www.mubawab.ma/fr/a/8396633/superbe-appartement-%C3%A0-vendre-%C3%A0-taddart-anza-surface-de-55-m%C2%B2
mubawab.ma:native:8397229,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,El Jadida,56.0,7400000.0,132142.86,2.0,1.0,,,https://www.mubawab.ma/fr/a/8397229/superbe-appartement-%C3%A0-vendre-%C3%A0-al-boustane-1-pi%C3%A8ce
mubawab.ma:native:8397376,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Casablanca,80.0,5800000.0,72500.0,2.0,1.0,,,https://www.mubawab.ma/fr/a/8397376/appartement-%C3%A0-l-achat-%C3%A0-bournazil-1-pi%C3%A8ce-antenne-parabolique-r%C3%A9sidence-s%C3%A9curis%C3%A9e
mubawab.ma:native:8397628,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Agadir,68.0,9930000.0,146029.41,2.0,1.0,,,https://www.mubawab.ma/fr/a/8397628/appartement-hay-salam-face-encg
mubawab.ma:native:8398126,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Marrakech,58.0,2620000.0,45172.41,2.0,1.0,,,https://www.mubawab.ma/fr/a/8398126/appartement-%C3%A0-vendre-%E2%80%93-quartier-abewab-gu%C3%A9liz
mubawab.ma:native:8398364,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,El Jadida,108.0,10680000.0,98888.89,2.0,2.0,,,https://www.mubawab.ma/fr/a/8398364/bel-appartement-%C3%A0-vendre-%C3%A0-quartier-a%C3%A9rodrome-2-chambres-porte-blind%C3%A9e-salon-marocain
mubawab.ma:native:8398415,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Marrakech,94.0,7780000.0,82765.96,2.0,1.0,,,https://www.mubawab.ma/fr/a/8398415/appartement-%C3%A0-vendre-%C3%A0-mhamid-superficie-94-m%C2%B2-terrasse-et-ascenseur
mubawab.ma:native:8398416,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Agadir,66.0,3750000.0,56818.18,2.0,1.0,,,https://www.mubawab.ma/fr/a/8398416/bel-appartement-%C3%A0-vendre-%C3%A0-hay-houda-3-grandes-pi%C3%A8ces-salon-marocain-traditionnel
mubawab.ma:native:8398532,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Marrakech,68.0,4920000.0,72352.94,1.0,1.0,,,https://www.mubawab.ma/fr/a/8398532/appartement-1-ch-%C3%A0-vendre-5-eme-etage-plein-centre-ville-superficie-68-m%C2%B2
mubawab.ma:native:8398619,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Tanger,60.0,7800000.0,130000.0,2.0,1.0,,,https://www.mubawab.ma/fr/a/8398619/appartement-%C3%A0-vendre-%C3%A0-tanja-balia-2-pi%C3%A8ces-r%C3%A9sidence-s%C3%A9curis%C3%A9e
mubawab.ma:native:8398984,uncertain,price_above_p99|price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Agadir,90.0,11300000.0,125555.56,3.0,2.0,,,https://www.mubawab.ma/fr/a/8398984/appartement-haut-standing-9015
mubawab.ma:native:8399676,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Berrechid,120.0,12500000.0,104166.67,6.0,4.0,,,https://www.mubawab.ma/fr/a/8399676/appartement-%C3%A0-vendre-%C3%A0-berrechid-3-pi%C3%A8ces-confortables-meubl%C3%A9
mubawab.ma:native:8399933,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Marrakech,56.0,3470000.0,61964.29,2.0,1.0,,,https://www.mubawab.ma/fr/a/8399933/appartement-%C3%A0-vendre-%C3%A0-ain-mezouar-surface-totale-56-m%C2%B2-salon-marocain-et-antenne-parabolique
mubawab.ma:native:8399960,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Agadir,84.0,11650000.0,138690.48,2.0,2.0,,,https://www.mubawab.ma/fr/a/8399960/appartement-%C3%A0-vendre-%C3%A0-hay-houda-3-pi%C3%A8ces-meubl%C3%A9
mubawab.ma:native:8400069,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,maison,Essaouira,56.0,6400000.0,114285.71,2.0,1.0,,,https://www.mubawab.ma/fr/a/8400069/essaouira-lotissement-5-pr%C3%A8s-de-la-maison-de-la-jeunesse
mubawab.ma:native:8400577,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,48.0,5530000.0,115208.33,1.0,1.0,,,https://www.mubawab.ma/fr/a/8400577/appartement-%C3%A0-vendre-au-c%C5%93ur-de-haj-fath-oulfa
mubawab.ma:native:8401045,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,47.0,5950000.0,126595.74,1.0,1.0,,,https://www.mubawab.ma/fr/a/8401045/bel-appartement-neuf-au-oasis
mubawab.ma:native:8401813,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,unknown,Marrakech,70.0,6850000.0,97857.14,2.0,1.0,,,https://www.mubawab.ma/fr/a/8401813/appsrtement-avec-2-balcons-sans-vis-a-vis
mubawab.ma:native:8401892,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Marrakech,51.0,7500000.0,147058.82,2.0,1.0,,,https://www.mubawab.ma/fr/a/8401892/appartement-%C3%A0-vendre-51-m%C2%B2-2-chambres-targa-marrakech
mubawab.ma:native:8402109,uncertain,price_above_p99|price_per_m2_above_reference_p99,recovery_misplaced_notebook,duplex,Casablanca,186.0,13100000.0,70430.11,4.0,3.0,,,https://www.mubawab.ma/fr/a/8402109/vente-d-un-beau-duplex-%C3%A0-quartier-bachkou-4-belles-chambres-double-vitrage-et-porte-blind%C3%A9e
mubawab.ma:native:8402324,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Casablanca,146.0,8760000.0,60000.0,2.0,2.0,,,https://www.mubawab.ma/fr/a/8402324/appartement-%C3%A0-vendre-%C3%A0-tacharouk-hay-al-walaa-2-pi%C3%A8ces-terrasse-et-jardin
mubawab.ma:native:8402497,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Larache,96.0,9770000.0,101770.83,3.0,1.0,,,https://www.mubawab.ma/fr/a/8402497/vente-d-un-appartement-%C3%A0-larache-4-pi%C3%A8ces-magnifiques-balcon-et-ascenseur
mubawab.ma:native:8402649,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Larache,82.0,5380000.0,65609.76,2.0,1.0,,,https://www.mubawab.ma/fr/a/8402649/appartement-%C3%A0-vendre-82-m%C2%B2-%C3%A0-larache-centre-ville
mubawab.ma:native:8402650,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Larache,65.0,6360000.0,97846.15,2.0,1.0,,,https://www.mubawab.ma/fr/a/8402650/appartement-%C3%A0-vendre-65-m%C2%B2-%C3%A0-larache-centre-ville
mubawab.ma:native:8402665,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,65.0,6380000.0,98153.85,2.0,1.0,,,https://www.mubawab.ma/fr/a/8402665/appartement-%C3%A0-vendre-%C3%A0-bernoussi-al-azhar-%C3%A0-un-prix-raisonnable
mubawab.ma:native:8402914,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Marrakech,115.0,12990000.0,112956.52,2.0,2.0,,,https://www.mubawab.ma/fr/a/8402914/appartement-en-vente-%C3%A0-gueliz
mubawab.ma:native:8403081,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,99.0,10590000.0,106969.7,3.0,1.0,,,https://www.mubawab.ma/fr/a/8403081/vend-appartement-%C3%A0-hay-sadri-surface-totale-99-m%C2%B2
mubawab.ma:native:8404066,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Marrakech,153.0,10950000.0,71568.63,4.0,1.0,,,https://www.mubawab.ma/fr/a/8404066/vente-d-un-bel-appartement-%C3%A0-belbekkar-4-pi%C3%A8ces-salon-typique-marocain-r%C3%A9sidence-s%C3%A9curis%C3%A9e
mubawab.ma:native:8404069,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Agadir,103.0,11950000.0,116019.42,3.0,2.0,,,https://www.mubawab.ma/fr/a/8404069/a-vendre-appartement-a-talborjt-agadir
mubawab.ma:native:8404384,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Agadir,74.0,5860000.0,79189.19,2.0,2.0,,,https://www.mubawab.ma/fr/a/8404384/appartement-meubl%C3%A9-de-74-m%C2%B2-%C3%A0-vendre-haut-anza
mubawab.ma:native:8404655,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,studio,Casablanca,41.0,4280000.0,104390.24,2.0,1.0,,,https://www.mubawab.ma/fr/a/8404655/studio-%C3%A9conomique-41m%C2%B2-%E2%80%93-abraj-al-azhar
mubawab.ma:native:8404719,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Agadir,78.0,5880000.0,75384.62,2.0,1.0,,,https://www.mubawab.ma/fr/a/8404719/appartement-a-vendre-tikiouine-agadir-78-m2
mubawab.ma:native:8405034,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,67.0,9460000.0,141194.03,3.0,1.0,,,https://www.mubawab.ma/fr/a/8405034/appartement-%C3%A0-vendre-%C3%A0-al-azhar-superficie-67-m%C2%B2-salon-traditionnel-marocain-r%C3%A9sidence-s%C3%A9curis%C3%A9e
mubawab.ma:native:8405469,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Marrakech,51.0,7500000.0,147058.82,2.0,1.0,,,https://www.mubawab.ma/fr/a/8405469/vente-appartement-%C3%A0-targa
mubawab.ma:native:8405605,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Marrakech,57.0,5500000.0,96491.23,2.0,1.0,,,https://www.mubawab.ma/fr/a/8405605/appartement-en-vente-mhamid-2-chambres-et-salon
mubawab.ma:native:8405645,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,123.0,11400000.0,92682.93,2.0,2.0,,,https://www.mubawab.ma/fr/a/8405645/appartement-en-vente-%C3%A0-tantonville-superficie-123-m%C2%B2-parking-et-terrasse
mubawab.ma:native:8406125,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,70.0,10480000.0,149714.29,2.0,1.0,,,https://www.mubawab.ma/fr/a/8406125/appartement-%C3%A0-vendre-mohamed-zefzaf-anassi
mubawab.ma:native:8406133,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,76.0,9880000.0,130000.0,2.0,1.0,,,https://www.mubawab.ma/fr/a/8406133/bel-appartement-%C3%A0-vendre-en-centre-ville-superficie-76-m%C2%B2-terrasse-et-ascenseur
mubawab.ma:native:8406388,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,63.0,9320000.0,147936.51,2.0,1.0,,,https://www.mubawab.ma/fr/a/8406388/superbe-appartement-%C3%A0-vendre-%C3%A0-al-azhar-surface-de-63-m%C2%B2
mubawab.ma:native:8406713,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Agadir,70.0,9840000.0,140571.43,2.0,1.0,,,https://www.mubawab.ma/fr/a/8406713/vente-d-un-appartement-splendide-%C3%A0-fal-oumlil-hay-mohammadi-2-chambres-%C3%A0-coucher-porte-blind%C3%A9e-et-fen%C3%AAtres-%C3%A0-double-vitrage
mubawab.ma:native:8406919,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,55.0,6450000.0,117272.73,2.0,2.0,,,https://www.mubawab.ma/fr/a/8406919/appartement-ain-sebaa-enface-du-tramway
mubawab.ma:native:8407364,uncertain,price_above_p99|price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Marrakech,188.0,13500000.0,71808.51,2.0,2.0,,,https://www.mubawab.ma/fr/a/8407364/superbe-appartement-%C3%A0-vendre-%C3%A0-gu%C3%A9liz-surface-de-188-m%C2%B2-terrasse-et-ascenseur
mubawab.ma:native:8407639,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,60.0,7690000.0,128166.67,2.0,1.0,,,https://www.mubawab.ma/fr/a/8407639/appartement-meubl%C3%A9-%C3%A0-vendre-%E2%80%93-lissasfa-extension
mubawab.ma:native:8407853,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,El Jadida,57.0,8300000.0,145614.04,2.0,1.0,,,https://www.mubawab.ma/fr/a/8407853/bel-appartement-%C3%A0-vendre-%C3%A0-hay-riad-2-chambres-agr%C3%A9ables
mubawab.ma:native:8408010,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,100.0,11700000.0,117000.0,2.0,2.0,,,https://www.mubawab.ma/fr/a/8408010/vend-appartement-%C3%A0-les-princesses-surface-totale-100-m%C2%B2-four
mubawab.ma:url:14a3ffa51b791d76eed77aa8,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Tanger,68.0,3012500.0,44301.47,2.0,1.0,,,https://www.mubawab.ma/fr/pa/8266117/appartement-%C3%A0-l-achat-%C3%A0-beni-touzine-surface-totale-68-m%C2%B2
mubawab.ma:url:1744af06d06e8f524a660d99,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Casablanca,43.0,2941700.0,68411.63,2.0,1.0,,,https://www.mubawab.ma/fr/pa/8234647/appartement-en-vente-%C3%A0-oasis-3-pi%C3%A8ces-ascenseur-et-garage
mubawab.ma:url:20a64f2574fdff6d3dfad288,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Agadir,70.0,4645000.0,66357.14,2.0,1.0,,,https://www.mubawab.ma/fr/pa/8227929/vend-appartement-%C3%A0-haut-anza-surface-totale-70-m%C2%B2-grande-terrasse
mubawab.ma:url:51df1630467d11eb891cc705,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Casablanca,53.0,3941700.0,74371.7,2.0,1.0,,,https://www.mubawab.ma/fr/pa/8234646/vente-d-un-bel-appartement-%C3%A0-oasis-surface-totale-53-m%C2%B2-places-de-parking-et-terrasse
mubawab.ma:url:53b4cfd6afdd58ef2e734928,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Marrakech,40.0,2960000.0,74000.0,1.0,1.0,,,https://www.mubawab.ma/fr/pa/8228518/appartement-%C3%A0-l-achat-%C3%A0-hivernage-superficie-40-m%C2%B2-piscine-et-service-de-conciergerie
mubawab.ma:url:59690d74d0d5821ef342fe2f,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,unknown,Marrakech,68.0,6975600.0,102582.35,2.0,2.0,,,https://www.mubawab.ma/fr/pa/8138791/%C3%A9l%C3%A9gant-f3-%C3%A0-double-fa%C3%A7ade-au-c%C5%93ur-de-la-ville
mubawab.ma:url:5f7bc2eabf92e15a544c02eb,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Tanger,73.0,7693500.0,105390.41,2.0,1.0,,,https://www.mubawab.ma/fr/pa/8390082/vente-d-un-bel-appartement-%C3%A0-aharrarine-2-chambres
mubawab.ma:url:8e2242a5645dec66e17e9bd6,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,73.0,10633000.0,145657.53,2.0,1.0,,,https://www.mubawab.ma/fr/pa/8355893/appartement-%C3%A0-vendre-%C3%A0-lahraouiyine-surface-de-73-m%C2%B2
mubawab.ma:url:8fbf8cbe7f5952c1a407ef03,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,unknown,Marrakech,58.0,7998000.0,137896.55,1.0,1.0,,,https://www.mubawab.ma/fr/pa/8257819/florea-gueliz-projet-sur-plan-autoris%C3%A9-livraison-%C3%A9t%C3%A9-2028
mubawab.ma:url:91f8147da9324273381e29fc,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Agadir,63.0,4600000.0,73015.87,2.0,1.0,,,https://www.mubawab.ma/fr/pa/8227930/bel-appartement-%C3%A0-vendre-%C3%A0-haut-anza-2-belles-chambres-belle-terrasse
mubawab.ma:url:a91383f58458f428f0c39585,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,79.0,6908500.0,87449.37,3.0,1.0,,,https://www.mubawab.ma/fr/pa/8353718/bel-appartement-%C3%A0-vendre-%C3%A0-oulfa-3-chambres
mubawab.ma:url:a99198bfe7ea28c0fb1fccc8,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Marrakech,62.0,3584000.0,57806.45,2.0,2.0,,,https://www.mubawab.ma/fr/pa/7861569/appartement-2-chambres-salon-%C3%A0-mhamid-62-m%C2%B2
mubawab.ma:url:b0a817763645c655478e0b1c,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Tanger,78.0,10663001.0,136705.14,2.0,1.0,,,https://www.mubawab.ma/fr/pa/8219264/appartement-2-chambres-%C3%A0-tanger-pr%C3%A8s-de-la-plage
mubawab.ma:url:b5e790699107532ab93c7c76,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Marrakech,82.0,3656001.0,44585.38,2.0,2.0,,,https://www.mubawab.ma/fr/pa/8219408/appartement-%C3%A0-l-achat-%C3%A0-mhamid-2-belles-chambres
mubawab.ma:url:c35dcb432406d447d1adf9b3,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,unknown,Marrakech,57.0,2962000.0,51964.91,1.0,1.0,,,https://www.mubawab.ma/fr/pa/8257828/florea-gueliz-projet-sur-plan-autoris%C3%A9-livraison-%C3%A9t%C3%A9-2028
mubawab.ma:url:cc1efef61e6e682eed752f6e,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,73.0,10696000.0,146520.55,2.0,1.0,,,https://www.mubawab.ma/fr/pa/8355891/superbe-appartement-%C3%A0-vendre-%C3%A0-lahraouiyine-2-belles-chambres
mubawab.ma:url:e4de6b7629eed3afea2b3ea9,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,226.0,16950000.0,75000.0,3.0,2.0,,,https://www.mubawab.ma/fr/pa/8286563/appartement-%C3%A0-l-achat-%C3%A0-a%C3%AFn-seba%C3%A2-77m%C2%B226m%C2%B2-terrasse
mubawab.ma:url:e71577c5cb84044dc4616283,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Agadir,57.0,4560000.0,80000.0,2.0,1.0,,,https://www.mubawab.ma/fr/pa/8227928/appartement-en-vente-%C3%A0-haut-anza-2-chambres-agr%C3%A9ables-grande-terrasse
mubawab.ma:url:f0f106204e55ed86b2d37881,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Marrakech,85.0,11615000.0,136647.06,2.0,2.0,,,https://www.mubawab.ma/fr/pa/8263156/superbe-appartement-%C3%A0-vendre-%C3%A0-majorelle-2-chambres-agr%C3%A9ables
mubawab.ma:url:f3eeb4b722a7bd18dfa7bbdc,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Tanger,81.0,7769500.0,95919.75,3.0,2.0,,,https://www.mubawab.ma/fr/pa/8390381/appartement-en-vente-%C3%A0-aharrarine-surface-totale-81-m%C2%B2
mubawab.ma:url:fc92ada6d855db29c2404ab7,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,appartement,Marrakech,46.0,2400000.0,52173.91,2.0,1.0,,,https://www.mubawab.ma/fr/pa/8228513/superbe-appartement-%C3%A0-vendre-%C3%A0-hivernage-surface-totale-46m2
mubawab.ma:content:0075877092e532323cb2cac7,uncertain,surface_extreme,git_head_complete,appartement,Fès,1000.0,1450000.0,1450.0,2.0,2.0,Vend appartement à Route Immouzer. 3 pièces confortables. Bi...,1 450 000 DH,
mubawab.ma:content:01d0a88d207a664ce0dce8a5,uncertain,surface_extreme,git_head_complete,appartement,Casablanca,570.0,6900000.0,12105.26,4.0,8.0,"Appartement à Vendre de 570.0 m² à Casablanca, Maarif Extens...",6 900 000 DH,
mubawab.ma:content:023c91fec151c2bfa70c44ad,uncertain,surface_extreme,git_head_complete,appartement,Casablanca,729.0,8900000.0,12208.5,5.0,5.0,Appartement à l'achat à Racine. 5 chambres. Terrasse et asce...,8 900 000 DH,
mubawab.ma:content:03449186091030fdee0aeecf,valid_extreme,price_per_m2_above_reference_p99,git_head_complete,studio,Marrakech,31.0,1330000.0,42903.23,1.0,1.0,"Studios neufs haut standing – Hyper centre Guéliz, Marrakech",1 330 000 DH,
mubawab.ma:content:04e68299c4947a614218b5ef,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Fès,145.0,10100000.0,69655.17,4.0,2.0,Appartement à l'achat à Hay Al Azhar. 8 pièces,10 100 000 DH,
mubawab.ma:content:06dd5ea940d49d2fb3605f40,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Agadir,60.0,7200000.0,120000.0,2.0,1.0,Appartement avendre à hay mohammadi,7 200 000 DH,
mubawab.ma:content:06e247775a3a15a9a15b1ef1,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Kénitra,70.0,6500000.0,92857.14,2.0,2.0,Appartement à vendre à la ville haute kénitra,6 500 000 DH,
mubawab.ma:content:07514aedb495db831e4ebb59,uncertain,price_above_p99|price_per_m2_above_reference_p99,git_head_complete,appartement,Casablanca,208.0,31000000.0,149038.46,3.0,3.0,Appartement dernier étage à la vente à Gauthier double terra...,31 000 000 DH,
mubawab.ma:content:0ac014009dd6d7a67e80106e,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Tanger,87.0,3500000.0,40229.89,2.0,2.0,Vend appartement à Tanger City Center. 3 grandes pièces. M...,3 500 000 DH,
mubawab.ma:content:0f86962d877f65c4d8a43384,valid_extreme,price_per_m2_above_reference_p99,git_head_complete,appartement,Marrakech,150.0,9500000.0,63333.33,2.0,2.0,Appartement de luxe à M Avenue Marrakech,9 500 000 DH,
mubawab.ma:content:139edfccfef4153456baa5b0,uncertain,price_above_p99|price_per_m2_above_reference_p99,git_head_complete,appartement,Casablanca,183.0,21000000.0,114754.1,3.0,2.0,Appartement de luxe à vendre 183 m² à Casablanca,21 000 000 DH,
mubawab.ma:content:13ca406cfe3189f2a1805b31,uncertain,price_per_m2_above_reference_p99,git_head_complete,unknown,Marrakech,180.0,10590000.0,58833.33,2.0,2.0,"Four seasons private residences, Marrakech",10 590 000 DH,
mubawab.ma:content:18a832543ee8c45f02f8f91c,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Marrakech,138.0,5500000.0,39855.07,1.0,2.0,Superbe appartement à vendre à Hivernage. Surface totale 138...,5 500 000 DH,
mubawab.ma:content:18c68b8adfff2e7f97b4a6b3,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Tétouan,120.0,5500000.0,45833.33,2.0,2.0,Appartement à vendre 120 m² à Marina Smir Tétouan,5 500 000 DH,
mubawab.ma:content:1a14fd8fa2d9931de697840a,uncertain,price_above_p99,git_head_complete,appartement,Casablanca,430.0,12900000.0,30000.0,3.0,1.0,Vente d'un bel appartement à Val Fleury. Surface de 430 m²,12 900 000 DH,
mubawab.ma:content:1ae83c9a266955a2e340ef3a,uncertain,bedrooms_above_8,git_head_complete,appartement,Tétouan,200.0,1150000.0,5750.0,9.0,2.0,Appartement de 200 mètres au centre de la ville,1 150 000 DH,
mubawab.ma:content:1c381f5f562767892fc317ee,uncertain,price_per_m2_above_reference_p99,git_head_complete,appartement,Safi,92.0,5700000.0,61956.52,3.0,1.0,"Appartement ensoleillé, vue sur mer meublé ou pas",5 700 000 DH,
mubawab.ma:content:1ca032444701e0d6f484b2ca,valid_extreme,price_above_p99|price_per_m2_above_reference_p99,git_head_complete,immeuble,Casablanca,300.0,20000000.0,66666.67,1.0,1.0,Immeuble R5 au maarif 14appartements 6magasins,20 000 000 DH,
