listing_id,repair_exclusion_reason,duplicate_group_id,outlier_decision,outlier_reasons,source_record_path,city,property_type_repaired,surface_m2,price_mad,price_per_m2,title_raw,price_raw,url
mubawab.ma:native:8368634,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Marrakech,appartement,43.0,4950000.0,115116.28,,,https://www.mubawab.ma/fr/a/8368634/r%C3%A9servez-votre-appartement-d%C3%A8s-maintenant-au-c%C5%93ur-de-gu%C3%A9liz-marrakech
mubawab.ma:native:8369845,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Berrechid,appartement,55.0,5330000.0,96909.09,,,https://www.mubawab.ma/fr/a/8369845/appartement-%C3%A0-vendre-dans-le-quartier-al-qabbaj-berrechid
mubawab.ma:native:8369912,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,58.0,6690000.0,115344.83,,,https://www.mubawab.ma/fr/a/8369912/vend-appartement-%C3%A0-oulfa-superficie-58-m%C2%B2-antenne-parabolique
mubawab.ma:native:8372871,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,45.0,5690000.0,126444.44,,,https://www.mubawab.ma/fr/a/8372871/appartement-en-vente-%C3%A0-belv%C3%A9d%C3%A8re-1-pi%C3%A8ce-concierge-et-climatisation
mubawab.ma:native:8372878,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,65.0,6950000.0,106923.08,,,https://www.mubawab.ma/fr/a/8372878/bel-appartement-%C3%A0-vendre-%C3%A0-belv%C3%A9d%C3%A8re-1-pi%C3%A8ce-terrasse-et-ascenseur
mubawab.ma:native:8372895,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Agadir,appartement,85.0,11500000.0,135294.12,,,https://www.mubawab.ma/fr/a/8372895/appartement-%C3%A0-vendre-%C3%A0-riad-salam-3-grandes-pi%C3%A8ces-bien-meubl%C3%A9
mubawab.ma:native:8373345,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Agadir,appartement,64.0,7590000.0,118593.75,,,https://www.mubawab.ma/fr/a/8373345/appartements-neufs-2-chambres-%E2%80%93-haut-anza-agadir
mubawab.ma:native:8373603,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Berrechid,appartement,80.0,9260000.0,115750.0,,,https://www.mubawab.ma/fr/a/8373603/appartement-%C3%A0-vendre-bloc-pam-berrechid-80m2
mubawab.ma:native:8373797,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Marrakech,appartement,61.0,6540000.0,107213.11,,,https://www.mubawab.ma/fr/a/8373797/vente-appartement-%C3%A0-es-saada
mubawab.ma:native:8374278,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Marrakech,appartement,80.0,6840000.0,85500.0,,,https://www.mubawab.ma/fr/a/8374278/bel-appartement-%C3%A0-vendre-%C3%A0-mhamid-4-grandes-pi%C3%A8ces-porte-blind%C3%A9e-s%C3%A9curit%C3%A9
mubawab.ma:native:8375586,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,95.0,11200000.0,117894.74,,,https://www.mubawab.ma/fr/a/8375586/bel-appartement-%C3%A0-vendre-%C3%A0-mers-sultan-surface-totale-95-m%C2%B2
mubawab.ma:native:8376439,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Berrechid,appartement,99.0,10650000.0,107575.76,,,https://www.mubawab.ma/fr/a/8376439/appartement-en-vente-%C3%A0-berrechid-surface-totale-99-m%C2%B2-salon-traditionnel-marocain-r%C3%A9sidence-s%C3%A9curis%C3%A9e
mubawab.ma:native:8376475,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Marrakech,appartement,120.0,15000000.0,125000.0,,,https://www.mubawab.ma/fr/a/8376475/a-vendre-superbe-appartement-mohamed-vi-avec-piscine-priv%C3%A9e
mubawab.ma:native:8376947,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Berrechid,appartement,121.0,14720000.0,121652.89,,,https://www.mubawab.ma/fr/a/8376947/vente-appartement-nassr-allah-berrechid
mubawab.ma:native:8378695,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,99.0,7850000.0,79292.93,,,https://www.mubawab.ma/fr/a/8378695/appartement-%C3%A0-vendre-99-m%C2%B2-4-chambres-oulfa-casablanca
mubawab.ma:native:8381281,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,El Jadida,appartement,68.0,7520000.0,110588.24,,,https://www.mubawab.ma/fr/a/8381281/bel-appartement-%C3%A0-vendre-%C3%A0-al-boustane-2-grandes-pi%C3%A8ces-plat-spatial-et-porte-robuste-et-excellente
mubawab.ma:native:8382078,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,60.0,6720000.0,112000.0,,,https://www.mubawab.ma/fr/a/8382078/appartement-%C3%A0-vendre-%C3%A0-oulfa
mubawab.ma:native:8382608,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Marrakech,appartement,108.0,9850000.0,91203.7,,,https://www.mubawab.ma/fr/a/8382608/vente-appartement-%C3%A0-azzouzia
mubawab.ma:native:8382612,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,71.0,8710000.0,122676.06,,,https://www.mubawab.ma/fr/a/8382612/vente-appartement-%C3%A0-sidi-bernoussi
mubawab.ma:native:8382992,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Marrakech,unknown,32.0,3950000.0,123437.5,,,https://www.mubawab.ma/fr/a/8382992/programme-neuf-avec-piscine-%C3%A0-gu%C3%A9liz-plein-centre
mubawab.ma:native:8383774,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,106.0,8820000.0,83207.55,,,https://www.mubawab.ma/fr/a/8383774/appartement-%C3%A0-vendre-%C3%A0-al-qods-3-chambres
mubawab.ma:native:8383974,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,69.0,8900000.0,128985.51,,,https://www.mubawab.ma/fr/a/8383974/vente-tr%C3%A8s-bon-appartement-%C3%A0-oulfa
mubawab.ma:native:8384657,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,El Jadida,appartement,68.0,7510000.0,110441.18,,,https://www.mubawab.ma/fr/a/8384657/appartements-au-centre-ville-de-68-m%C3%A8tres
mubawab.ma:native:8384684,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Agadir,appartement,65.0,8700000.0,133846.15,,,https://www.mubawab.ma/fr/a/8384684/bel-appartement-%C3%A0-vendre-%C3%A0-hay-mohammadi-3-grandes-pi%C3%A8ces-meubl%C3%A9
mubawab.ma:native:8385033,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Tanger,unknown,148.0,12850000.0,86824.32,,,https://www.mubawab.ma/fr/a/8385033/vivez-face-%C3%A0-la-mer-%E2%80%94-une-adresse-d%E2%80%99exception-%C3%A0-malabata
mubawab.ma:native:8385382,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,70.0,9600000.0,137142.86,,,https://www.mubawab.ma/fr/a/8385382/appartement-%C3%A0-vendre-70-m%C2%B2-3-chambres-oulfa-casablanca
mubawab.ma:native:8386152,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Agadir,appartement,97.0,10840000.0,111752.58,,,https://www.mubawab.ma/fr/a/8386152/vend-appartement-%C3%A0-tilila-surface-de-97-m%C2%B2-jardin-et-terrasse
mubawab.ma:native:8386971,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,duplex,103.0,13800422.0,133984.68,,,https://www.mubawab.ma/fr/a/8386971/duplex-%C3%A0-vendre-103-m%C2%B2-2-chambres-beausite-casablanca
mubawab.ma:native:8387312,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Agadir,appartement,60.0,8720000.0,145333.33,,,https://www.mubawab.ma/fr/a/8387312/appartement-2-chambres-r%C3%A9nov%C3%A9-%C3%A0-hay-mohammadi
mubawab.ma:native:8387783,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,88.0,6980000.0,79318.18,,,https://www.mubawab.ma/fr/a/8387783/vente-appartement-r%C3%A9sidence-al-madina-sidi-maarouf
mubawab.ma:native:8387832,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,62.0,8495000.0,137016.13,,,https://www.mubawab.ma/fr/a/8387832/appartement-2-chambres-ain-sebaa
mubawab.ma:native:8388505,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,73.0,8600000.0,117808.22,,,https://www.mubawab.ma/fr/a/8388505/vente-appartement-%C3%A0-hay-hassani
mubawab.ma:native:8388841,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Khouribga,appartement,84.0,12450000.0,148214.29,,,https://www.mubawab.ma/fr/a/8388841/appartement-neuf-%C3%A0-vendre-%C3%A0-khouribga-
mubawab.ma:native:8389742,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Marrakech,appartement,77.0,7600000.0,98701.3,,,https://www.mubawab.ma/fr/a/8389742/appartement-de-77m%C2%B2-garage-de-17m%C2%B2-situ%C3%A9-%C3%A0-amerchich
mubawab.ma:native:8390017,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,50.0,4370000.0,87400.0,,,https://www.mubawab.ma/fr/a/8390017/appartement-%C3%A0-hay-sadri
mubawab.ma:native:8390058,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,92.0,11950000.0,129891.3,,,https://www.mubawab.ma/fr/a/8390058/appartement-%C3%A0-vendre-92-m%C2%B2-2-chambres-hay-al-osra-casablanca
mubawab.ma:native:8390497,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,60.0,8850000.0,147500.0,,,https://www.mubawab.ma/fr/a/8390497/appartement-a-vendre-la-gironde-casa
mubawab.ma:native:8390834,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,68.0,7520000.0,110588.24,,,https://www.mubawab.ma/fr/a/8390834/belle-appartement-%C3%A0-vendre-%C3%A0-sidi-moumen
mubawab.ma:native:8390975,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,80.0,6450000.0,80625.0,,,https://www.mubawab.ma/fr/a/8390975/appartement-sarout-renove-mers-sultan
mubawab.ma:native:8391153,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Marrakech,appartement,71.0,6780000.0,95492.96,,,https://www.mubawab.ma/fr/a/8391153/appartement-2-chambre-salon-%C3%A0-daoudiat
mubawab.ma:native:8391164,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Essaouira,appartement,93.0,11500000.0,123655.91,,,https://www.mubawab.ma/fr/a/8391164/appartement-neuf-de-93-m%C2%B2-%C3%A0-essaouira-%E2%80%93-%C3%A0-seulement-5-minutes-de-la-mer
mubawab.ma:native:8391349,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,El Jadida,appartement,86.0,12650000.0,147093.02,,,https://www.mubawab.ma/fr/a/8391349/appartement-%C3%A0-vendre-86-m%C2%B2-2-chambres-autre-el-jadida
mubawab.ma:native:8391373,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,studio,80.0,10982476.0,137280.95,,,https://www.mubawab.ma/fr/a/8391373/studio-%C3%A0-vendre-80-m%C2%B2-ancienne-medina-casablanca
mubawab.ma:native:8391687,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Marrakech,appartement,59.0,5430000.0,92033.9,,,https://www.mubawab.ma/fr/a/8391687/trouvez-un-appartement-%C3%A0-acheter-%C3%A0-tamansourt-marrakech-2-belles-chambres-porte-renforc%C3%A9e
mubawab.ma:native:8391774,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Tanger,appartement,60.0,7480000.0,124666.67,,,https://www.mubawab.ma/fr/a/8391774/vente-d-un-bel-appartement-%C3%A0-tanja-balia-2-pi%C3%A8ces-confortables-antenne-parabolique-et-s%C3%A9curit%C3%A9
mubawab.ma:native:8392084,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,73.0,5750000.0,78767.12,,,https://www.mubawab.ma/fr/a/8392084/a-vendre-appartement-73-m%C2%B2-sidi-maarouf
mubawab.ma:native:8392210,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,64.0,8580000.0,134062.5,,,https://www.mubawab.ma/fr/a/8392210/appartement-%C3%A0-vendre-%C3%A0-sidi-moumen-3-pi%C3%A8ces-confortables-cuisini%C3%A8re-avec-four
mubawab.ma:native:8392328,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,unknown,71.0,10520000.0,148169.01,,,https://www.mubawab.ma/fr/a/8392328/sidi-bernoussi-j%C3%A9rusalem
mubawab.ma:native:8392948,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,unknown,60.0,8520000.0,142000.0,,,https://www.mubawab.ma/fr/a/8392948/apprtement-60-m-res-ferm%C3%A9e-majorel-qods-bernoussi
mubawab.ma:native:8393827,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Marrakech,studio,57.0,7970000.0,139824.56,,,https://www.mubawab.ma/fr/a/8393827/grands-studios-modernes-r%C3%A9sidence-avec-piscine
mubawab.ma:native:8394193,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Marrakech,appartement,48.0,6500000.0,135416.67,,,https://www.mubawab.ma/fr/a/8394193/appartement-%C3%A0-vendre-%E2%80%93-abwab-gu%C3%A9liz-marrakech
mubawab.ma:native:8394196,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,85.0,6630000.0,78000.0,,,https://www.mubawab.ma/fr/a/8394196/vend-appartement-%C3%A0-sidi-othmane-2-chambres-agr%C3%A9ables-ascenseur-et-terrasse
mubawab.ma:native:8394946,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,70.0,7680000.0,109714.29,,,https://www.mubawab.ma/fr/a/8394946/appartement-%C3%A0-vendre-sidi-maarouf
mubawab.ma:native:8395064,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,104.0,11830000.0,113750.0,,,https://www.mubawab.ma/fr/a/8395064/appartement-%C3%A0-vendre-%C3%A0-sidi-othmane-casablanca
mubawab.ma:native:8395891,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Bouznika,appartement,84.0,10550000.0,125595.24,,,https://www.mubawab.ma/fr/a/8395891/appartement-%C3%A0-vendre-dans-le-quartier-a%C3%AFda-2-au-centre-de-la-ville-de-bouznika-sans-agent
mubawab.ma:native:8396024,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,91.0,12930000.0,142087.91,,,https://www.mubawab.ma/fr/a/8396024/appartement-%C3%A0-vendre-91-m%C2%B2-3-chambres-sidi-maarouf-casablanca
mubawab.ma:native:8396059,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,75.0,9560000.0,127466.67,,,https://www.mubawab.ma/fr/a/8396059/appartement-%C3%A0-vendre-%C3%A0-anassi-casablanca
mubawab.ma:native:8396419,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,76.0,7850000.0,103289.47,,,https://www.mubawab.ma/fr/a/8396419/a-vendre-appartement-situ%C3%A9-%C3%A0-maarif-extension
mubawab.ma:native:8396633,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Agadir,appartement,55.0,4410000.0,80181.82,,,https://www.mubawab.ma/fr/a/8396633/superbe-appartement-%C3%A0-vendre-%C3%A0-taddart-anza-surface-de-55-m%C2%B2
mubawab.ma:native:8397229,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,El Jadida,appartement,56.0,7400000.0,132142.86,,,https://www.mubawab.ma/fr/a/8397229/superbe-appartement-%C3%A0-vendre-%C3%A0-al-boustane-1-pi%C3%A8ce
mubawab.ma:native:8397628,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Agadir,appartement,68.0,9930000.0,146029.41,,,https://www.mubawab.ma/fr/a/8397628/appartement-hay-salam-face-encg
mubawab.ma:native:8398364,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,El Jadida,appartement,108.0,10680000.0,98888.89,,,https://www.mubawab.ma/fr/a/8398364/bel-appartement-%C3%A0-vendre-%C3%A0-quartier-a%C3%A9rodrome-2-chambres-porte-blind%C3%A9e-salon-marocain
mubawab.ma:native:8398415,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Marrakech,appartement,94.0,7780000.0,82765.96,,,https://www.mubawab.ma/fr/a/8398415/appartement-%C3%A0-vendre-%C3%A0-mhamid-superficie-94-m%C2%B2-terrasse-et-ascenseur
mubawab.ma:native:8398619,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Tanger,appartement,60.0,7800000.0,130000.0,,,https://www.mubawab.ma/fr/a/8398619/appartement-%C3%A0-vendre-%C3%A0-tanja-balia-2-pi%C3%A8ces-r%C3%A9sidence-s%C3%A9curis%C3%A9e
mubawab.ma:native:8399676,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Berrechid,appartement,120.0,12500000.0,104166.67,,,https://www.mubawab.ma/fr/a/8399676/appartement-%C3%A0-vendre-%C3%A0-berrechid-3-pi%C3%A8ces-confortables-meubl%C3%A9
mubawab.ma:native:8399960,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Agadir,appartement,84.0,11650000.0,138690.48,,,https://www.mubawab.ma/fr/a/8399960/appartement-%C3%A0-vendre-%C3%A0-hay-houda-3-pi%C3%A8ces-meubl%C3%A9
mubawab.ma:native:8400069,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Essaouira,maison,56.0,6400000.0,114285.71,,,https://www.mubawab.ma/fr/a/8400069/essaouira-lotissement-5-pr%C3%A8s-de-la-maison-de-la-jeunesse
mubawab.ma:native:8400577,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,48.0,5530000.0,115208.33,,,https://www.mubawab.ma/fr/a/8400577/appartement-%C3%A0-vendre-au-c%C5%93ur-de-haj-fath-oulfa
mubawab.ma:native:8401045,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,47.0,5950000.0,126595.74,,,https://www.mubawab.ma/fr/a/8401045/bel-appartement-neuf-au-oasis
